customer_id,tenure,internet_service,contract_type,payment_method,paperless_billing,senior_citizen,partner,dependents,online_security,tech_support,multiple_lines,monthly_charges,total_charges,churn
C102034,11,None,Two year,Credit card (automatic),No,0,Yes,Yes,Yes,Yes,Yes,22.869819548159008,268.0755281924474,No
C102035,5,Fiber optic,One year,Electronic check,No,0,Yes,Yes,Yes,Yes,Yes,89.41750928504855,403.13179565858434,No
C102036,1,DSL,Month-to-month,Electronic check,Yes,0,No,No,Yes,No,No,59.834124263453475,-44.94845427973959,Yes
C102037,1,None,Month-to-month,Bank transfer (automatic),Yes,0,Yes,Yes,No,No,No,24.54654086036374,70.19988965797344,No
C102038,3,Fiber optic,Month-to-month,Mailed check,Yes,1,Yes,Yes,Yes,No,No,81.81407412626535,320.49031636329886,Yes
C102039,3,DSL,Month-to-month,Electronic check,Yes,0,No,No,Yes,Yes,No,50.067681349479024,108.94678387070928,Yes
C102040,22,Fiber optic,One year,Electronic check,Yes,0,Yes,No,No,No,No,80.0451054375433,1707.2120747814708,Yes
C102041,10,Fiber optic,One year,Credit card (automatic),No,0,No,No,No,No,Yes,101.08305681566438,861.3988692835816,Yes
C102042,7,None,One year,Bank transfer (automatic),No,0,Yes,No,Yes,No,Yes,30.704348200174756,284.1318262410457,No
C102043,1,Fiber optic,Month-to-month,Mailed check,Yes,0,No,No,No,No,Yes,103.02235427113177,75.3538851471879,Yes
C102044,23,Fiber optic,One year,Credit card (automatic),Yes,0,No,No,Yes,No,No,75.57403726447862,1791.265742310433,No
C102045,15,DSL,Month-to-month,Mailed check,No,0,No,No,Yes,No,Yes,69.73576983603034,1044.0176623017671,No
C102046,0,Fiber optic,Month-to-month,Bank transfer (automatic),Yes,0,Yes,No,No,Yes,Yes,96.65392179669632,49.60352580893871,Yes
C102047,14,None,Month-to-month,Credit card (automatic),No,0,Yes,Yes,Yes,No,Yes,43.381923676901174,526.2721905383225,No
C102048,9,None,Two year,Credit card (automatic),No,0,No,No,No,No,No,14.60385273970128,160.3688493651829,No
C102049,0,DSL,One year,Bank transfer (automatic),No,0,No,No,No,Yes,No,62.41125080211192,162.74841786187827,Yes
C102050,7,DSL,One year,Bank transfer (automatic),No,0,Yes,No,Yes,Yes,No,50.56561091908489,289.2475491913473,No
C102051,7,DSL,Month-to-month,Mailed check,Yes,0,Yes,Yes,Yes,No,No,59.60481015798324,377.16545498586686,No
C102052,3,Fiber optic,Month-to-month,Bank transfer (automatic),No,0,Yes,No,Yes,No,No,93.19031045811772,70.03479245589689,Yes
C102053,33,Fiber optic,Two year,Electronic check,Yes,0,No,Yes,No,No,Yes,80.22844088351023,2793.410689577761,No
C102054,24,Fiber optic,Month-to-month,Mailed check,Yes,1,No,Yes,Yes,Yes,No,88.25825537414288,1977.3644616425975,Yes
C102055,13,Fiber optic,Month-to-month,Electronic check,Yes,1,No,Yes,Yes,No,Yes,97.43410195767946,1275.9343193801235,Yes
C102056,8,None,Month-to-month,Electronic check,Yes,0,Yes,No,Yes,Yes,Yes,51.573762524491165,395.2382602838031,No
C102057,6,Fiber optic,Two year,Bank transfer (automatic),Yes,0,No,Yes,Yes,No,Yes,78.17080408078668,441.41593119988454,No
C102058,12,DSL,Month-to-month,Credit card (automatic),Yes,0,No,No,Yes,Yes,Yes,74.27133525758417,846.8471198552967,No
C102059,9,Fiber optic,Month-to-month,Electronic check,Yes,0,Yes,No,Yes,No,Yes,94.00182193420282,915.35193957309,Yes
C102060,1,None,Month-to-month,Electronic check,No,0,No,Yes,Yes,No,Yes,40.16866718761965,-3.502923639189154,Yes
C102061,7,Fiber optic,Month-to-month,Mailed check,Yes,1,No,No,No,No,Yes,92.69135805939949,713.7433028934006,Yes
C102062,19,Fiber optic,Month-to-month,Bank transfer (automatic),Yes,0,Yes,Yes,Yes,Yes,Yes,102.13699194912314,1864.2190315386074,Yes
C102063,7,Fiber optic,One year,Electronic check,Yes,0,No,No,Yes,No,No,81.09098492970821,566.1341337133555,Yes
C102064,0,None,One year,Electronic check,Yes,0,Yes,No,Yes,Yes,Yes,32.80829460327291,21.475990114922286,No
C102065,18,Fiber optic,Month-to-month,Bank transfer (automatic),No,0,No,No,Yes,Yes,Yes,104.53225855212915,1910.2852291078161,Yes
C102066,2,DSL,One year,Credit card (automatic),No,0,No,Yes,No,No,Yes,61.35673762362146,19.26875980809905,No
C102067,2,None,Two year,Electronic check,Yes,0,No,No,Yes,Yes,No,14.979588799218135,93.82175867257405,No
C102068,2,None,Two year,Electronic check,Yes,0,Yes,No,No,Yes,No,17.586766785275437,50.09622437794137,No
C102069,4,DSL,Month-to-month,Bank transfer (automatic),No,0,No,No,No,Yes,No,59.68321937351658,333.85388333734375,Yes
C102070,16,Fiber optic,Month-to-month,Electronic check,Yes,0,Yes,No,No,No,No,92.96482360364476,1532.465667484031,Yes
C102071,8,Fiber optic,Two year,Electronic check,Yes,1,No,No,Yes,Yes,No,69.14277978761899,591.6625266883937,Yes
C102072,2,DSL,Month-to-month,Bank transfer (automatic),No,0,No,Yes,No,No,Yes,72.2505465940842,160.39576073366715,Yes
C102073,26,None,Month-to-month,Credit card (automatic),No,1,Yes,No,No,Yes,Yes,41.687562939105916,1021.2886105873245,No
C102074,24,Fiber optic,Two year,Electronic check,Yes,0,No,No,No,Yes,Yes,86.1706361886476,2086.6051073648114,No
C102075,22,None,Month-to-month,Bank transfer (automatic),Yes,0,No,Yes,Yes,Yes,Yes,44.216453527976796,1131.7720408640746,No
C102076,4,DSL,Month-to-month,Mailed check,No,0,No,No,No,Yes,Yes,69.79854153214227,209.40763286708764,Yes
C102077,6,Fiber optic,Month-to-month,Credit card (automatic),Yes,0,No,Yes,No,Yes,No,91.7581577628917,661.0191346489516,Yes
C102078,49,DSL,One year,Electronic check,No,0,No,No,Yes,Yes,Yes,54.35462887326302,2827.3220565898405,No
C102079,17,Fiber optic,Month-to-month,Bank transfer (automatic),Yes,0,Yes,No,No,Yes,Yes,103.1100822357015,1790.359111714167,Yes
C102080,0,Fiber optic,Two year,Credit card (automatic),Yes,0,No,No,No,Yes,No,76.13840937234637,28.87775948537406,No
C102081,0,Fiber optic,One year,Credit card (automatic),Yes,1,No,Yes,No,Yes,No,71.20255532634108,15.377985338183954,Yes
C102082,7,DSL,Month-to-month,Bank transfer (automatic),No,0,Yes,No,No,No,No,66.73187456050931,447.26665259408065,Yes
C102083,28,DSL,Month-to-month,Mailed check,No,0,Yes,No,Yes,No,Yes,73.2977818832409,2078.9630724940575,No
C102084,9,DSL,Month-to-month,Mailed check,No,0,Yes,No,No,Yes,Yes,68.07405325796172,641.7739897230903,No
C102085,8,DSL,One year,Electronic check,Yes,0,Yes,No,Yes,Yes,No,46.01454752314836,394.36524024577994,No
C102086,1,Fiber optic,Month-to-month,Bank transfer (automatic),No,1,No,Yes,No,Yes,Yes,94.98707595782463,63.29125077718023,Yes
C102087,12,Fiber optic,Two year,Bank transfer (automatic),No,0,Yes,Yes,Yes,Yes,Yes,83.97803550607621,1138.9283517264687,No
C102088,21,Fiber optic,Month-to-month,Credit card (automatic),Yes,0,Yes,No,Yes,No,No,80.32810654597327,1710.6774707001623,Yes
C102089,6,Fiber optic,Month-to-month,Mailed check,No,0,Yes,No,No,Yes,Yes,95.07837273877183,468.1776771733535,Yes
C102090,17,None,Month-to-month,Bank transfer (automatic),No,0,No,No,Yes,Yes,Yes,76.35725003964188,1252.9760037416015,No
C102091,41,DSL,One year,Credit card (automatic),No,0,Yes,No,No,No,Yes,53.3529014319147,2161.420184715606,No
C102092,2,DSL,Month-to-month,Credit card (automatic),No,0,No,Yes,No,No,Yes,64.514337507895,205.86516458619974,Yes
C102093,7,None,Month-to-month,Bank transfer (automatic),No,0,Yes,No,Yes,No,Yes,39.612729005701574,447.5147496667354,No
C102094,3,Fiber optic,Two year,Credit card (automatic),No,1,Yes,Yes,No,Yes,No,76.05842896602799,388.62771523856134,No
C102095,18,DSL,Month-to-month,Bank transfer (automatic),Yes,0,Yes,No,Yes,No,Yes,80.92220412604817,1423.6848202602687,Yes
C102096,11,DSL,Month-to-month,Electronic check,No,0,Yes,Yes,Yes,No,Yes,64.47331006571075,667.3309973634346,Yes
C102097,12,None,One year,Electronic check,Yes,1,Yes,No,No,Yes,Yes,20.829366552168302,287.65061908058186,No
C102098,18,Fiber optic,One year,Bank transfer (automatic),No,1,No,No,No,Yes,No,86.66153114603102,1731.4658918802083,No
C102099,6,Fiber optic,Month-to-month,Electronic check,No,0,No,No,No,No,Yes,94.63877690707636,507.87240590434703,Yes
C102100,28,Fiber optic,Month-to-month,Bank transfer (automatic),No,0,No,Yes,No,Yes,Yes,93.59301053902556,2742.5685874300043,Yes
C102101,8,DSL,One year,Bank transfer (automatic),No,0,Yes,Yes,Yes,No,Yes,57.70900107389269,518.1397077760699,No
C102102,2,None,Month-to-month,Bank transfer (automatic),Yes,0,No,Yes,No,Yes,No,29.615237877909713,97.36440462583526,No
C102103,14,Fiber optic,One year,Mailed check,Yes,0,Yes,No,Yes,No,No,82.12083609389225,1146.437526652912,No
C102104,19,DSL,Month-to-month,Electronic check,Yes,0,No,Yes,Yes,Yes,No,67.19435706292383,1156.1275197327013,No
C102105,4,None,Month-to-month,Electronic check,Yes,0,Yes,Yes,No,No,Yes,25.577915685717592,134.30447022719014,Yes
C102106,22,Fiber optic,Month-to-month,Electronic check,Yes,0,No,No,No,No,Yes,97.29164099553684,2161.137365613066,Yes
C102107,28,DSL,Month-to-month,Credit card (automatic),Yes,0,No,Yes,Yes,No,No,63.726655855306234,1842.8987955088846,No
C102108,3,Fiber optic,One year,Electronic check,Yes,0,No,No,No,No,Yes,83.83474557500624,235.91351518164115,Yes
C102109,49,DSL,Month-to-month,Electronic check,Yes,0,Yes,Yes,Yes,No,Yes,71.37718923668642,3402.8665210444897,No
C102110,1,DSL,Month-to-month,Electronic check,Yes,0,No,No,No,No,Yes,78.58387275601523,81.86849779558486,Yes
C102111,1,Fiber optic,Two year,Bank transfer (automatic),No,0,Yes,No,No,Yes,Yes,85.84281987352531,95.13294640053073,No
C102112,1,DSL,Month-to-month,Bank transfer (automatic),Yes,0,No,No,No,Yes,No,56.058405183563714,151.33316917157,Yes
C102113,26,None,One year,Electronic check,Yes,0,Yes,No,No,Yes,Yes,28.268098043855897,663.6694989293774,No
C102114,9,None,Two year,Credit card (automatic),No,0,Yes,No,Yes,Yes,Yes,33.085977184006644,339.50914721690833,No
C102115,1,DSL,Two year,Credit card (automatic),Yes,0,No,No,No,Yes,No,37.07308368112779,20.154579721810535,No
C102116,5,Fiber optic,Two year,Electronic check,No,0,Yes,Yes,No,Yes,No,81.79261430760506,436.71189053544094,No
C102117,11,None,Month-to-month,Bank transfer (automatic),Yes,0,No,Yes,No,Yes,No,29.786635878250884,369.49424750475043,No
C102118,1,Fiber optic,Two year,Mailed check,No,0,Yes,Yes,No,No,No,71.86038548201707,103.57888812569249,No
C102119,25,Fiber optic,One year,Electronic check,Yes,0,Yes,No,No,No,Yes,89.52904969678443,2191.179016757987,Yes
C102120,20,DSL,One year,Credit card (automatic),No,1,Yes,No,No,No,Yes,57.419682924836515,1176.718337540339,No
C102121,8,Fiber optic,Month-to-month,Electronic check,Yes,0,No,No,Yes,Yes,No,79.51819485271113,654.7996744192673,Yes
C102122,40,Fiber optic,Two year,Mailed check,Yes,1,No,No,No,No,Yes,93.81201340953955,3646.478283887239,No
C102123,6,None,One year,Mailed check,Yes,1,No,No,No,No,Yes,19.049582700246763,57.62038884511436,No
C102124,50,DSL,One year,Mailed check,Yes,1,Yes,No,Yes,Yes,No,51.27087498875003,2379.135439550715,No
C102125,13,None,Month-to-month,Credit card (automatic),No,0,No,No,No,No,Yes,40.74544059060415,641.7753717282174,No
C102126,13,DSL,Month-to-month,Electronic check,Yes,0,No,No,No,No,Yes,71.95099736358861,937.3172918169141,Yes
C102127,0,DSL,Two year,Electronic check,No,1,Yes,No,No,No,Yes,14.509625656971432,-8.642572575178566,No
C102128,25,Fiber optic,Month-to-month,Bank transfer (automatic),No,0,Yes,No,Yes,Yes,No,82.46075608364578,2148.134848647262,No
C102129,5,Fiber optic,Month-to-month,Electronic check,Yes,0,No,Yes,No,Yes,Yes,102.20373294855702,607.634010978695,Yes
C102130,2,Fiber optic,One year,Electronic check,Yes,1,No,No,Yes,Yes,Yes,92.56684636912462,166.6528277540507,Yes
C102131,0,DSL,Month-to-month,Mailed check,No,0,No,Yes,Yes,No,No,58.571266855135256,35.577247662895864,No
C102132,10,DSL,Month-to-month,Electronic check,Yes,0,Yes,No,Yes,Yes,Yes,71.52873013143682,637.7411536390164,Yes
C102133,8,DSL,Month-to-month,Mailed check,Yes,0,Yes,Yes,Yes,No,No,67.52740181007552,651.9840907280892,No
C102134,15,DSL,Month-to-month,Electronic check,No,1,Yes,No,No,No,Yes,71.49635686210482,1167.9371432191758,Yes
C102135,26,DSL,Month-to-month,Electronic check,Yes,1,No,No,Yes,No,No,63.86956980399053,1704.6154647919454,Yes
C102136,0,Fiber optic,Month-to-month,Mailed check,Yes,0,No,No,No,No,No,92.1413102578921,26.792034809603184,Yes
C102137,15,Fiber optic,Month-to-month,Electronic check,Yes,1,No,Yes,No,Yes,No,90.28414206561997,1348.9695552161236,Yes
C102138,2,DSL,One year,Credit card (automatic),No,0,No,No,Yes,Yes,Yes,57.81711271395585,168.64389763468336,No
C102139,23,None,Two year,Electronic check,Yes,0,No,No,Yes,No,No,19.25135282202968,314.61384085222437,No
C102140,20,Fiber optic,Month-to-month,Bank transfer (automatic),No,0,Yes,Yes,No,No,No,100.07705840368219,1977.396742169794,Yes
C102141,9,None,Month-to-month,Credit card (automatic),Yes,0,No,No,No,Yes,Yes,44.16653642168708,451.8656057144689,No
C102142,14,Fiber optic,Month-to-month,Electronic check,Yes,0,No,Yes,Yes,No,No,87.69155637399182,1163.6937784658594,Yes
C102143,4,DSL,One year,Electronic check,No,0,Yes,No,Yes,Yes,Yes,49.76876953381543,193.91141799264398,No
C102144,7,Fiber optic,Two year,Credit card (automatic),Yes,0,Yes,No,Yes,Yes,Yes,87.1334124793032,570.7720223692363,No
C102145,20,Fiber optic,Month-to-month,Electronic check,Yes,0,Yes,No,No,No,Yes,104.92039711749212,2165.3761798447003,Yes
C102146,7,DSL,Month-to-month,Credit card (automatic),Yes,0,Yes,No,No,Yes,Yes,68.19162467266361,398.07469961056194,Yes
C102147,4,DSL,One year,Electronic check,No,1,No,Yes,No,No,No,47.07937212714897,208.7576303808207,No
C102148,7,DSL,One year,Electronic check,Yes,0,Yes,No,No,No,Yes,51.17508386800956,445.12457341968576,No
C102149,21,DSL,Month-to-month,Credit card (automatic),No,0,No,No,Yes,No,No,67.14749521869707,1322.4926806262984,No
C102150,4,Fiber optic,One year,Electronic check,Yes,0,No,No,No,Yes,Yes,84.38620663550712,291.7126779766929,Yes
C102151,2,Fiber optic,One year,Bank transfer (automatic),Yes,0,No,Yes,No,No,Yes,92.5737403167908,205.89223099791963,Yes
C102152,14,DSL,Two year,Credit card (automatic),Yes,0,No,No,No,Yes,No,38.16797030867509,544.6687969576494,No
C102153,18,Fiber optic,Month-to-month,Credit card (automatic),No,0,No,Yes,Yes,No,Yes,90.56832167399209,1811.7896211602106,Yes
C102154,1,Fiber optic,Two year,Mailed check,No,0,Yes,No,Yes,No,Yes,90.27109634429002,89.36301375063945,No
C102155,2,DSL,Month-to-month,Credit card (automatic),No,0,Yes,Yes,Yes,Yes,No,58.91708322094505,221.6392151373774,No
C102156,1,DSL,One year,Mailed check,Yes,0,No,Yes,Yes,No,Yes,55.8048501455503,185.15592647556377,No
C102157,5,DSL,Month-to-month,Electronic check,Yes,0,Yes,No,No,Yes,No,71.14606243202918,434.833299809217,Yes
C102158,7,Fiber optic,Month-to-month,Bank transfer (automatic),No,0,No,No,No,No,Yes,105.88607563038457,856.5540296004441,Yes
C102159,17,DSL,One year,Bank transfer (automatic),Yes,1,Yes,No,No,No,No,43.510783738402345,689.3622937351921,No
C102160,12,Fiber optic,Month-to-month,Mailed check,No,0,No,Yes,No,Yes,No,93.96964271703642,1153.8623587978839,Yes
C102161,11,Fiber optic,Month-to-month,Bank transfer (automatic),Yes,0,No,Yes,Yes,No,Yes,92.44699785134611,883.3817540129132,Yes
C102162,5,Fiber optic,Month-to-month,Mailed check,No,0,No,No,No,Yes,No,90.1711541633901,411.2872726202869,Yes
C102163,22,DSL,Month-to-month,Bank transfer (automatic),Yes,0,No,Yes,No,Yes,No,59.373369572933704,1294.0824389662612,No
C102164,7,DSL,Month-to-month,Credit card (automatic),Yes,0,Yes,No,Yes,Yes,Yes,69.36064734819892,466.5511356031275,No
C102165,46,Fiber optic,Two year,Bank transfer (automatic),No,1,No,No,No,Yes,No,83.1750522878739,3774.1867418238303,No
C102166,13,None,Month-to-month,Electronic check,Yes,0,Yes,No,Yes,No,No,20.977329409911565,280.0071823224515,No
C102167,1,Fiber optic,Month-to-month,Credit card (automatic),Yes,0,No,No,Yes,Yes,No,100.15749937192193,201.50358052532695,Yes
C102168,15,Fiber optic,Month-to-month,Electronic check,No,0,No,No,No,Yes,Yes,104.18133754186724,1321.3019796761453,Yes
C102169,4,Fiber optic,Month-to-month,Credit card (automatic),Yes,0,Yes,No,No,No,Yes,94.29490751452676,405.1825978583059,Yes
C102170,12,Fiber optic,Month-to-month,Bank transfer (automatic),Yes,0,No,No,No,Yes,No,84.21819562277828,1210.0248890374637,Yes
C102171,0,None,Month-to-month,Electronic check,No,0,Yes,No,No,No,Yes,34.1970982896319,54.87908676181428,Yes
C102172,2,DSL,Month-to-month,Electronic check,Yes,0,Yes,No,Yes,Yes,No,57.64572316481302,69.76913545142362,Yes
C102173,23,None,Month-to-month,Electronic check,Yes,0,No,No,No,Yes,No,26.73840836319906,589.8703687619069,No
C102174,3,Fiber optic,One year,Bank transfer (automatic),Yes,0,No,No,No,Yes,Yes,82.76553639559029,257.1625496281148,Yes
C102175,21,Fiber optic,One year,Mailed check,Yes,0,No,No,No,No,Yes,88.39920772704897,1971.3050103257333,No
C102176,2,Fiber optic,Month-to-month,Credit card (automatic),Yes,0,No,No,No,No,Yes,72.41632906261114,253.2657366840536,Yes
C102177,13,Fiber optic,Month-to-month,Bank transfer (automatic),No,0,Yes,Yes,Yes,No,Yes,94.97336986674154,1048.5939018987103,Yes
C102178,14,Fiber optic,Two year,Electronic check,Yes,0,Yes,No,No,Yes,No,77.20783516748132,1015.059810965752,No
C102179,8,DSL,Month-to-month,Bank transfer (automatic),Yes,0,Yes,No,No,No,No,63.550413550943524,510.89932675924814,Yes
C102180,4,DSL,Two year,Bank transfer (automatic),No,0,Yes,No,Yes,Yes,No,41.21732613793311,159.05679026732918,No
C102181,2,None,Month-to-month,Credit card (automatic),No,0,No,No,No,No,No,24.044714837813117,76.2479809981993,No
C102182,0,Fiber optic,Month-to-month,Credit card (automatic),Yes,0,No,Yes,No,No,Yes,93.017320238425,-86.82555172714751,No
C102183,4,Fiber optic,One year,Electronic check,Yes,0,No,Yes,Yes,No,No,76.12370941442757,300.7930700494129,Yes
C102184,12,DSL,Two year,Bank transfer (automatic),Yes,0,Yes,No,No,No,No,53.00817951852762,634.8206684148765,No
C102185,32,Fiber optic,Month-to-month,Mailed check,No,0,Yes,No,Yes,No,Yes,97.83134742498356,3190.638004211829,Yes
C102186,24,Fiber optic,Month-to-month,Mailed check,Yes,0,Yes,Yes,No,Yes,Yes,100.37303270607622,2432.290398932437,Yes
C102187,16,Fiber optic,Month-to-month,Credit card (automatic),Yes,0,No,Yes,No,No,Yes,98.0664616228646,1722.8969843282932,Yes
C102188,18,Fiber optic,Two year,Electronic check,Yes,0,No,Yes,No,Yes,No,80.08010021783518,1442.2148834881368,No
C102189,13,Fiber optic,One year,Bank transfer (automatic),Yes,0,Yes,Yes,No,Yes,Yes,93.75229448154988,1223.8655573148887,No
C102190,3,Fiber optic,Month-to-month,Mailed check,No,0,Yes,No,Yes,No,No,89.65230001904366,198.03918324935114,Yes
C102191,29,DSL,Month-to-month,Electronic check,No,0,No,Yes,No,Yes,No,50.3118769847673,1382.1713150888645,No
C102192,14,Fiber optic,Month-to-month,Mailed check,Yes,0,No,No,Yes,Yes,No,25.253661138901965,333.05771648325856,No
C102193,9,Fiber optic,Month-to-month,Bank transfer (automatic),No,0,Yes,No,No,Yes,Yes,98.15847031267494,909.3090255445902,Yes
C102194,1,DSL,Month-to-month,Mailed check,Yes,0,No,No,Yes,Yes,No,55.06268631500192,144.7953372349275,Yes
C102195,7,Fiber optic,One year,Mailed check,No,0,No,No,Yes,Yes,Yes,82.85824648167346,545.8767963427545,No
C102196,5,None,Month-to-month,Credit card (automatic),Yes,0,Yes,No,No,No,No,32.56626738446594,216.45439747836718,No
C102197,22,DSL,Month-to-month,Electronic check,Yes,0,Yes,No,Yes,No,No,66.73017080941351,1656.40310698585,Yes
C102198,9,DSL,One year,Electronic check,No,0,Yes,No,No,No,No,40.34976067739774,352.5491647882829,No
C102199,5,Fiber optic,Month-to-month,Credit card (automatic),No,0,Yes,No,Yes,No,No,87.99366856548808,515.4980306420443,Yes
C102200,45,DSL,Month-to-month,Credit card (automatic),No,1,Yes,Yes,No,No,Yes,61.64129519501593,2663.462516984093,No
C102201,1,Fiber optic,Month-to-month,Mailed check,No,1,Yes,Yes,No,Yes,No,93.65147708151677,91.44005854904597,Yes
C102202,5,DSL,Month-to-month,Credit card (automatic),Yes,0,Yes,No,No,No,Yes,71.71479861615796,543.4806879134387,Yes
C102203,0,Fiber optic,One year,Electronic check,Yes,1,No,No,No,Yes,No,78.16292070420552,29.380927634279686,No
C102204,16,DSL,One year,Electronic check,Yes,0,Yes,Yes,Yes,Yes,Yes,61.403567936456746,1088.1433875353846,No
C102205,30,DSL,Month-to-month,Credit card (automatic),Yes,0,Yes,No,No,No,No,59.22747198164507,1813.1348887153495,No
C102206,4,None,Month-to-month,Credit card (automatic),Yes,0,Yes,No,No,No,Yes,36.27582132057017,73.10866332506326,Yes
C102207,23,Fiber optic,Month-to-month,Electronic check,Yes,0,No,No,Yes,Yes,Yes,99.1151102364115,2258.7142297228215,Yes
C102208,5,Fiber optic,Month-to-month,Electronic check,No,0,No,No,Yes,Yes,Yes,99.70626918599268,412.5073814804809,Yes
C102209,28,DSL,Month-to-month,Electronic check,Yes,0,No,No,Yes,No,No,61.89694632265048,1568.9429798617452,Yes
C102210,16,Fiber optic,Month-to-month,Electronic check,Yes,0,No,Yes,No,No,Yes,100.46707782042662,1655.566448095384,Yes
C102211,19,Fiber optic,Month-to-month,Credit card (automatic),Yes,0,Yes,Yes,Yes,No,Yes,104.3883990517747,1991.459058811463,Yes
C102212,0,None,Month-to-month,Bank transfer (automatic),No,0,No,No,Yes,Yes,Yes,37.68738481725783,32.617074874748155,Yes
C102213,39,None,One year,Mailed check,No,0,Yes,No,Yes,No,No,16.96839639322514,618.9809888575465,No
C102214,16,Fiber optic,Two year,Bank transfer (automatic),No,0,No,No,Yes,Yes,No,76.93759280919447,1119.5300674593836,No
C102215,4,Fiber optic,Two year,Credit card (automatic),Yes,0,Yes,No,No,No,Yes,87.39683826700193,314.0465873772163,Yes
C102216,21,Fiber optic,Month-to-month,Electronic check,Yes,0,No,No,No,Yes,No,91.76918399014626,1943.4153661940938,Yes
C102217,3,Fiber optic,One year,Bank transfer (automatic),No,0,Yes,Yes,Yes,No,No,76.71767048017774,181.32667399438458,No
C102218,23,DSL,One year,Credit card (automatic),Yes,1,No,No,No,No,No,42.833765338758845,1078.6713159097649,No
C102219,1,DSL,Two year,Electronic check,No,0,Yes,Yes,Yes,Yes,Yes,56.13417064510486,-39.51294590264935,No
C102220,15,DSL,Month-to-month,Credit card (automatic),Yes,0,No,No,Yes,Yes,Yes,70.54634358181143,843.5080583091026,No
C102221,9,DSL,One year,Bank transfer (automatic),Yes,0,Yes,No,No,No,No,47.342031320798895,399.7925730673817,No
C102222,1,DSL,Month-to-month,Electronic check,Yes,0,No,Yes,Yes,Yes,Yes,63.61842487734397,170.06455244879143,Yes
C102223,4,Fiber optic,One year,Electronic check,No,0,Yes,Yes,No,Yes,Yes,89.0047173789536,311.5047610564548,Yes
C102224,1,Fiber optic,Month-to-month,Bank transfer (automatic),Yes,0,No,Yes,No,No,No,83.24077456019064,32.31577512803369,No
C102225,7,Fiber optic,One year,Bank transfer (automatic),Yes,0,No,No,Yes,Yes,No,73.28560123203512,539.5023110002943,No
C102226,4,DSL,Two year,Bank transfer (automatic),Yes,0,No,No,No,Yes,Yes,50.99563013985566,378.2449640743262,No
C102227,9,DSL,Month-to-month,Electronic check,Yes,0,No,No,No,No,Yes,66.70509171801612,758.637672026753,Yes
C102228,4,Fiber optic,Month-to-month,Bank transfer (automatic),No,0,No,Yes,No,No,Yes,99.25228122615667,388.28202769389566,Yes
C102229,4,DSL,Month-to-month,Electronic check,Yes,0,Yes,No,Yes,Yes,Yes,64.53051708926421,305.41905763205824,Yes
C102230,16,Fiber optic,Month-to-month,Mailed check,Yes,0,Yes,No,No,No,No,98.90869142238985,1609.0609750992257,Yes
C102231,0,None,Month-to-month,Mailed check,Yes,0,Yes,Yes,No,Yes,No,30.537341606323672,91.49718854120545,Yes
C102232,28,DSL,Month-to-month,Bank transfer (automatic),Yes,0,No,Yes,Yes,No,Yes,58.32903460814884,1551.1906090704656,No
C102233,23,DSL,Two year,Electronic check,Yes,0,Yes,No,Yes,No,Yes,50.08274477921346,1075.9094492819086,No
C102234,13,Fiber optic,Month-to-month,Electronic check,Yes,0,No,Yes,Yes,Yes,Yes,88.00534106079361,1232.3629654044557,Yes
C102235,10,None,One year,Electronic check,No,0,Yes,No,Yes,Yes,No,16.65893110652929,209.27900684234336,No
C102236,26,Fiber optic,Two year,Electronic check,No,0,Yes,No,Yes,Yes,Yes,87.79324846291338,2324.825025589945,No
C102237,3,None,Two year,Electronic check,Yes,0,No,No,Yes,No,No,12.573659096602544,102.70246355159034,No
C102238,0,DSL,One year,Bank transfer (automatic),No,0,No,No,No,Yes,Yes,60.86591410485872,-14.344401681188351,No
C102239,3,None,Month-to-month,Bank transfer (automatic),No,0,No,Yes,Yes,Yes,Yes,35.04790261435215,122.9696311221881,No
C102240,18,DSL,One year,Bank transfer (automatic),Yes,0,Yes,No,No,Yes,No,51.24263822478403,973.1393301057973,No
C102241,0,DSL,Month-to-month,Mailed check,Yes,0,No,No,No,No,Yes,63.03578216298757,-6.849552780755078,No
C102242,10,None,Two year,Electronic check,No,0,No,Yes,Yes,No,Yes,23.170111794967912,168.52982515959536,No
C102243,63,None,One year,Credit card (automatic),No,0,No,Yes,Yes,Yes,No,19.189668200508923,1321.3661707190317,No
C102244,22,DSL,One year,Electronic check,Yes,1,Yes,No,No,No,No,44.08247617733485,999.5911972671252,No
C102245,7,DSL,Month-to-month,Bank transfer (automatic),Yes,0,No,No,No,No,Yes,67.79586764545431,537.1364025279794,Yes
C102246,0,DSL,Month-to-month,Credit card (automatic),Yes,0,Yes,No,No,No,No,67.50136946982707,-16.698557026131798,Yes
C102247,22,DSL,One year,Bank transfer (automatic),Yes,1,No,No,Yes,Yes,Yes,62.33970433596512,1334.6615280230749,No
C102248,8,DSL,Two year,Electronic check,No,0,No,Yes,No,Yes,Yes,43.01501081006534,436.66701408152005,No
C102249,2,None,Month-to-month,Electronic check,No,0,No,No,Yes,Yes,Yes,35.46359799263562,-62.2678519463351,No
C102250,1,Fiber optic,Two year,Electronic check,No,0,No,No,Yes,No,Yes,84.91840936907614,29.620893910386176,No
C102251,28,Fiber optic,Month-to-month,Bank transfer (automatic),Yes,0,Yes,Yes,No,Yes,Yes,109.83075071648987,3066.498738213458,Yes
C102252,12,Fiber optic,One year,Bank transfer (automatic),Yes,0,No,No,No,Yes,Yes,93.53601633234953,1336.121838995274,No
